id,name,citation_count,entry_created_date,is_found_by_algorithm,cites_chameleon,acknowledges_chameleon,approved_with,source_id,publication_type,forum,title,year,month,author,bibtex_source,link,added_by_username,doi,checked_for_duplicates,project_id,publication_id
336,scopus,29,1684454400000,0,0,0,,,conference full paper,"The R Journal,The R Foundation",An Introduction to Rocker: Docker Containers for R,2017.0,,Carl Boettiger and Dirk Eddelbuettel,"{""journal"": ""The R Journal"", ""title"": ""An Introduction to Rocker: Docker Containers for R"", ""author"": ""Carl Boettiger and Dirk Eddelbuettel"", ""pages"": ""527"", ""number"": ""2"", ""volume"": ""9"", ""publisher"": ""The R Foundation"", ""year"": ""2017"", ""url"": ""https://doi.org/10.32614%2Frj-2017-065"", ""doi"": ""10.32614/rj-2017-065"", ""ENTRYTYPE"": ""article"", ""ID"": ""Boettiger_2017""}",https://doi.org/10.32614%2Frj-2017-065,admin,10.32614/rj-2017-065,1,431.0,114
337,semantic_scholar,59,1684454400000,0,0,0,,,conference full paper,"The R Journal,The R Foundation",An Introduction to Rocker: Docker Containers for R,2017.0,,Carl Boettiger and Dirk Eddelbuettel,"{""journal"": ""The R Journal"", ""title"": ""An Introduction to Rocker: Docker Containers for R"", ""author"": ""Carl Boettiger and Dirk Eddelbuettel"", ""pages"": ""527"", ""number"": ""2"", ""volume"": ""9"", ""publisher"": ""The R Foundation"", ""year"": ""2017"", ""url"": ""https://doi.org/10.32614%2Frj-2017-065"", ""doi"": ""10.32614/rj-2017-065"", ""ENTRYTYPE"": ""article"", ""ID"": ""Boettiger_2017""}",https://doi.org/10.32614%2Frj-2017-065,admin,10.32614/rj-2017-065,1,431.0,114
338,user_reported,0,1623024000000,0,0,0,justification,,conference full paper,"The R Journal,The R Foundation",An Introduction to Rocker: Docker Containers for R,2017.0,,Carl Boettiger and Dirk Eddelbuettel,"{""journal"": ""The R Journal"", ""title"": ""An Introduction to Rocker: Docker Containers for R"", ""author"": ""Carl Boettiger and Dirk Eddelbuettel"", ""pages"": ""527"", ""number"": ""2"", ""volume"": ""9"", ""publisher"": ""The R Foundation"", ""year"": ""2017"", ""url"": ""https://doi.org/10.32614%2Frj-2017-065"", ""doi"": ""10.32614/rj-2017-065"", ""ENTRYTYPE"": ""article"", ""ID"": ""Boettiger_2017""}",https://doi.org/10.32614%2Frj-2017-065,admin,10.32614/rj-2017-065,1,431.0,114
339,google_scholar,2,1684454400000,0,0,0,,,journal article,"JOSS,The Open Journal",Managing Larger Data on a GitHub Repository,2018.0,9.0,Carl Boettiger,"{""journal"": ""JOSS"", ""title"": ""Managing Larger Data on a {GitHub} Repository"", ""author"": ""Carl Boettiger"", ""pages"": ""971"", ""number"": ""29"", ""volume"": ""3"", ""publisher"": ""The Open Journal"", ""month"": ""sep"", ""year"": ""2018"", ""url"": ""https://doi.org/10.21105%2Fjoss.00971"", ""doi"": ""10.21105/joss.00971"", ""ENTRYTYPE"": ""article"", ""ID"": ""Boettiger_2018""}",https://doi.org/10.21105%2Fjoss.00971,admin,10.21105/joss.00971,1,431.0,116
340,semantic_scholar,4,1684454400000,0,0,0,,,journal article,"JOSS,The Open Journal",Managing Larger Data on a GitHub Repository,2018.0,9.0,Carl Boettiger,"{""journal"": ""JOSS"", ""title"": ""Managing Larger Data on a {GitHub} Repository"", ""author"": ""Carl Boettiger"", ""pages"": ""971"", ""number"": ""29"", ""volume"": ""3"", ""publisher"": ""The Open Journal"", ""month"": ""sep"", ""year"": ""2018"", ""url"": ""https://doi.org/10.21105%2Fjoss.00971"", ""doi"": ""10.21105/joss.00971"", ""ENTRYTYPE"": ""article"", ""ID"": ""Boettiger_2018""}",https://doi.org/10.21105%2Fjoss.00971,admin,10.21105/joss.00971,1,431.0,116
341,user_reported,0,1623024000000,0,0,0,justification,,journal article,"JOSS,The Open Journal",Managing Larger Data on a GitHub Repository,2018.0,9.0,Carl Boettiger,"{""journal"": ""JOSS"", ""title"": ""Managing Larger Data on a {GitHub} Repository"", ""author"": ""Carl Boettiger"", ""pages"": ""971"", ""number"": ""29"", ""volume"": ""3"", ""publisher"": ""The Open Journal"", ""month"": ""sep"", ""year"": ""2018"", ""url"": ""https://doi.org/10.21105%2Fjoss.00971"", ""doi"": ""10.21105/joss.00971"", ""ENTRYTYPE"": ""article"", ""ID"": ""Boettiger_2018""}",https://doi.org/10.21105%2Fjoss.00971,admin,10.21105/joss.00971,1,431.0,116
342,google_scholar,57,1684454400000,0,0,0,,,conference full paper,"Ecol Lett,Wiley",From noise to knowledge: how randomness generates novel phenomena and reveals information,2018.0,5.0,Carl Boettiger,"{""journal"": ""Ecol Lett"", ""title"": ""From noise to knowledge: how randomness generates novel phenomena and reveals information"", ""editor"": ""Tim Coulson"", ""author"": ""Carl Boettiger"", ""pages"": ""1255--1267"", ""number"": ""8"", ""volume"": ""21"", ""publisher"": ""Wiley"", ""month"": ""may"", ""year"": ""2018"", ""url"": ""https://doi.org/10.1111%2Fele.13085"", ""doi"": ""10.1111/ele.13085"", ""ENTRYTYPE"": ""article"", ""ID"": ""Boettiger_2018""}",https://doi.org/10.1111%2Fele.13085,admin,10.1111/ele.13085,1,431.0,117
343,scopus,62,1684454400000,0,0,0,,,conference full paper,"Ecol Lett,Wiley",From noise to knowledge: how randomness generates novel phenomena and reveals information,2018.0,5.0,Carl Boettiger,"{""journal"": ""Ecol Lett"", ""title"": ""From noise to knowledge: how randomness generates novel phenomena and reveals information"", ""editor"": ""Tim Coulson"", ""author"": ""Carl Boettiger"", ""pages"": ""1255--1267"", ""number"": ""8"", ""volume"": ""21"", ""publisher"": ""Wiley"", ""month"": ""may"", ""year"": ""2018"", ""url"": ""https://doi.org/10.1111%2Fele.13085"", ""doi"": ""10.1111/ele.13085"", ""ENTRYTYPE"": ""article"", ""ID"": ""Boettiger_2018""}",https://doi.org/10.1111%2Fele.13085,admin,10.1111/ele.13085,1,431.0,117
344,semantic_scholar,43,1684454400000,0,0,0,,,conference full paper,"Ecol Lett,Wiley",From noise to knowledge: how randomness generates novel phenomena and reveals information,2018.0,5.0,Carl Boettiger,"{""journal"": ""Ecol Lett"", ""title"": ""From noise to knowledge: how randomness generates novel phenomena and reveals information"", ""editor"": ""Tim Coulson"", ""author"": ""Carl Boettiger"", ""pages"": ""1255--1267"", ""number"": ""8"", ""volume"": ""21"", ""publisher"": ""Wiley"", ""month"": ""may"", ""year"": ""2018"", ""url"": ""https://doi.org/10.1111%2Fele.13085"", ""doi"": ""10.1111/ele.13085"", ""ENTRYTYPE"": ""article"", ""ID"": ""Boettiger_2018""}",https://doi.org/10.1111%2Fele.13085,admin,10.1111/ele.13085,1,431.0,117
345,user_reported,0,1623024000000,0,0,0,justification,,conference full paper,"Ecol Lett,Wiley",From noise to knowledge: how randomness generates novel phenomena and reveals information,2018.0,5.0,Carl Boettiger,"{""journal"": ""Ecol Lett"", ""title"": ""From noise to knowledge: how randomness generates novel phenomena and reveals information"", ""editor"": ""Tim Coulson"", ""author"": ""Carl Boettiger"", ""pages"": ""1255--1267"", ""number"": ""8"", ""volume"": ""21"", ""publisher"": ""Wiley"", ""month"": ""may"", ""year"": ""2018"", ""url"": ""https://doi.org/10.1111%2Fele.13085"", ""doi"": ""10.1111/ele.13085"", ""ENTRYTYPE"": ""article"", ""ID"": ""Boettiger_2018""}",https://doi.org/10.1111%2Fele.13085,admin,10.1111/ele.13085,1,431.0,117
346,google_scholar,0,1684454400000,0,0,1,,,preprint,Cold Spring Harbor Laboratory,Measurement uncertainty matters: ecological management using POMDPs,2016.0,5.0,Milad Memarzadeh and Carl Boettiger,"{""title"": ""Measurement uncertainty matters: ecological management using {POMDPs}"", ""author"": ""Milad Memarzadeh and Carl Boettiger"", ""publisher"": ""Cold Spring Harbor Laboratory"", ""month"": ""may"", ""year"": ""2016"", ""url"": ""https://doi.org/10.1101%2F055319"", ""doi"": ""10.1101/055319"", ""ENTRYTYPE"": ""article"", ""ID"": ""Memarzadeh_2016""}",https://doi.org/10.1101%2F055319,admin,10.1101/055319,1,431.0,118
347,semantic_scholar,0,1684454400000,0,0,1,,,preprint,Cold Spring Harbor Laboratory,Measurement uncertainty matters: ecological management using POMDPs,2016.0,5.0,Milad Memarzadeh and Carl Boettiger,"{""title"": ""Measurement uncertainty matters: ecological management using {POMDPs}"", ""author"": ""Milad Memarzadeh and Carl Boettiger"", ""publisher"": ""Cold Spring Harbor Laboratory"", ""month"": ""may"", ""year"": ""2016"", ""url"": ""https://doi.org/10.1101%2F055319"", ""doi"": ""10.1101/055319"", ""ENTRYTYPE"": ""article"", ""ID"": ""Memarzadeh_2016""}",https://doi.org/10.1101%2F055319,admin,10.1101/055319,1,431.0,118
348,user_reported,0,1623024000000,0,0,1,publication,,preprint,Cold Spring Harbor Laboratory,Measurement uncertainty matters: ecological management using POMDPs,2016.0,5.0,Milad Memarzadeh and Carl Boettiger,"{""title"": ""Measurement uncertainty matters: ecological management using {POMDPs}"", ""author"": ""Milad Memarzadeh and Carl Boettiger"", ""publisher"": ""Cold Spring Harbor Laboratory"", ""month"": ""may"", ""year"": ""2016"", ""url"": ""https://doi.org/10.1101%2F055319"", ""doi"": ""10.1101/055319"", ""ENTRYTYPE"": ""article"", ""ID"": ""Memarzadeh_2016""}",https://doi.org/10.1101%2F055319,admin,10.1101/055319,1,431.0,118
349,google_scholar,6,1684454400000,0,0,0,,,conference full paper,"J. Math. Biol., Springer Science and Business Media LLC",Bifurcation or state tipping: assessing transition type in a model trophic cascade,2019.0,4.0,Carl Boettiger and Ryan Batt,"{""journal"": ""J. Math. Biol."", ""title"": ""Bifurcation or state tipping: assessing transition type in a model trophic cascade"", ""author"": ""Carl Boettiger and Ryan Batt"", ""pages"": ""143--155"", ""number"": ""1-2"", ""volume"": ""80"", ""publisher"": ""Springer Science and Business Media {LLC}"", ""month"": ""apr"", ""year"": ""2019"", ""url"": ""https://doi.org/10.1007%2Fs00285-019-01358-z"", ""doi"": ""10.1007/s00285-019-01358-z"", ""ENTRYTYPE"": ""article"", ""ID"": ""Boettiger_2019""}",https://doi.org/10.1007%2Fs00285-019-01358-z,admin,10.1007/s00285-019-01358-z,1,431.0,119
350,scopus,8,1684454400000,0,0,0,,,conference full paper,"J. Math. Biol., Springer Science and Business Media LLC",Bifurcation or state tipping: assessing transition type in a model trophic cascade,2019.0,4.0,Carl Boettiger and Ryan Batt,"{""journal"": ""J. Math. Biol."", ""title"": ""Bifurcation or state tipping: assessing transition type in a model trophic cascade"", ""author"": ""Carl Boettiger and Ryan Batt"", ""pages"": ""143--155"", ""number"": ""1-2"", ""volume"": ""80"", ""publisher"": ""Springer Science and Business Media {LLC}"", ""month"": ""apr"", ""year"": ""2019"", ""url"": ""https://doi.org/10.1007%2Fs00285-019-01358-z"", ""doi"": ""10.1007/s00285-019-01358-z"", ""ENTRYTYPE"": ""article"", ""ID"": ""Boettiger_2019""}",https://doi.org/10.1007%2Fs00285-019-01358-z,admin,10.1007/s00285-019-01358-z,1,431.0,119
351,semantic_scholar,8,1684454400000,0,0,0,,,conference full paper,"J. Math. Biol., Springer Science and Business Media LLC",Bifurcation or state tipping: assessing transition type in a model trophic cascade,2019.0,4.0,Carl Boettiger and Ryan Batt,"{""journal"": ""J. Math. Biol."", ""title"": ""Bifurcation or state tipping: assessing transition type in a model trophic cascade"", ""author"": ""Carl Boettiger and Ryan Batt"", ""pages"": ""143--155"", ""number"": ""1-2"", ""volume"": ""80"", ""publisher"": ""Springer Science and Business Media {LLC}"", ""month"": ""apr"", ""year"": ""2019"", ""url"": ""https://doi.org/10.1007%2Fs00285-019-01358-z"", ""doi"": ""10.1007/s00285-019-01358-z"", ""ENTRYTYPE"": ""article"", ""ID"": ""Boettiger_2019""}",https://doi.org/10.1007%2Fs00285-019-01358-z,admin,10.1007/s00285-019-01358-z,1,431.0,119
352,user_reported,0,1623024000000,0,0,0,justification,,conference full paper,"J. Math. Biol., Springer Science and Business Media LLC",Bifurcation or state tipping: assessing transition type in a model trophic cascade,2019.0,4.0,Carl Boettiger and Ryan Batt,"{""journal"": ""J. Math. Biol."", ""title"": ""Bifurcation or state tipping: assessing transition type in a model trophic cascade"", ""author"": ""Carl Boettiger and Ryan Batt"", ""pages"": ""143--155"", ""number"": ""1-2"", ""volume"": ""80"", ""publisher"": ""Springer Science and Business Media {LLC}"", ""month"": ""apr"", ""year"": ""2019"", ""url"": ""https://doi.org/10.1007%2Fs00285-019-01358-z"", ""doi"": ""10.1007/s00285-019-01358-z"", ""ENTRYTYPE"": ""article"", ""ID"": ""Boettiger_2019""}",https://doi.org/10.1007%2Fs00285-019-01358-z,admin,10.1007/s00285-019-01358-z,1,431.0,119
353,google_scholar,8,1684454400000,0,0,1,,,conference full paper,"The American Naturalist,University of Chicago Press",Resolving the Measurement Uncertainty Paradox in Ecological Management,2019.0,5.0,Milad Memarzadeh and Carl Boettiger,"{""journal"": ""The American Naturalist"", ""title"": ""Resolving the Measurement Uncertainty Paradox in Ecological Management"", ""author"": ""Milad Memarzadeh and Carl Boettiger"", ""pages"": ""645--660"", ""number"": ""5"", ""volume"": ""193"", ""publisher"": ""University of Chicago Press"", ""month"": ""may"", ""year"": ""2019"", ""url"": ""https://doi.org/10.1086%2F702704"", ""doi"": ""10.1086/702704"", ""ENTRYTYPE"": ""article"", ""ID"": ""Memarzadeh_2019""}",https://doi.org/10.1086%2F702704,admin,10.1086/702704,1,431.0,120
354,scopus,8,1684454400000,0,0,1,,,conference full paper,"The American Naturalist,University of Chicago Press",Resolving the Measurement Uncertainty Paradox in Ecological Management,2019.0,5.0,Milad Memarzadeh and Carl Boettiger,"{""journal"": ""The American Naturalist"", ""title"": ""Resolving the Measurement Uncertainty Paradox in Ecological Management"", ""author"": ""Milad Memarzadeh and Carl Boettiger"", ""pages"": ""645--660"", ""number"": ""5"", ""volume"": ""193"", ""publisher"": ""University of Chicago Press"", ""month"": ""may"", ""year"": ""2019"", ""url"": ""https://doi.org/10.1086%2F702704"", ""doi"": ""10.1086/702704"", ""ENTRYTYPE"": ""article"", ""ID"": ""Memarzadeh_2019""}",https://doi.org/10.1086%2F702704,admin,10.1086/702704,1,431.0,120
355,semantic_scholar,9,1684454400000,0,0,1,,,conference full paper,"The American Naturalist,University of Chicago Press",Resolving the Measurement Uncertainty Paradox in Ecological Management,2019.0,5.0,Milad Memarzadeh and Carl Boettiger,"{""journal"": ""The American Naturalist"", ""title"": ""Resolving the Measurement Uncertainty Paradox in Ecological Management"", ""author"": ""Milad Memarzadeh and Carl Boettiger"", ""pages"": ""645--660"", ""number"": ""5"", ""volume"": ""193"", ""publisher"": ""University of Chicago Press"", ""month"": ""may"", ""year"": ""2019"", ""url"": ""https://doi.org/10.1086%2F702704"", ""doi"": ""10.1086/702704"", ""ENTRYTYPE"": ""article"", ""ID"": ""Memarzadeh_2019""}",https://doi.org/10.1086%2F702704,admin,10.1086/702704,1,431.0,120
356,user_reported,0,1623024000000,0,0,1,publication,,conference full paper,"The American Naturalist,University of Chicago Press",Resolving the Measurement Uncertainty Paradox in Ecological Management,2019.0,5.0,Milad Memarzadeh and Carl Boettiger,"{""journal"": ""The American Naturalist"", ""title"": ""Resolving the Measurement Uncertainty Paradox in Ecological Management"", ""author"": ""Milad Memarzadeh and Carl Boettiger"", ""pages"": ""645--660"", ""number"": ""5"", ""volume"": ""193"", ""publisher"": ""University of Chicago Press"", ""month"": ""may"", ""year"": ""2019"", ""url"": ""https://doi.org/10.1086%2F702704"", ""doi"": ""10.1086/702704"", ""ENTRYTYPE"": ""article"", ""ID"": ""Memarzadeh_2019""}",https://doi.org/10.1086%2F702704,admin,10.1086/702704,1,431.0,120
357,google_scholar,6,1684454400000,0,0,0,,,journal article,"JOSS,The Open Journal",Ecological Metadata as Linked Data,2019.0,2.0,Carl Boettiger,"{""journal"": ""JOSS"", ""title"": ""Ecological Metadata as Linked Data"", ""author"": ""Carl Boettiger"", ""pages"": ""1276"", ""number"": ""34"", ""volume"": ""4"", ""publisher"": ""The Open Journal"", ""month"": ""feb"", ""year"": ""2019"", ""url"": ""https://doi.org/10.21105%2Fjoss.01276"", ""doi"": ""10.21105/joss.01276"", ""ENTRYTYPE"": ""article"", ""ID"": ""Boettiger_2019""}",https://doi.org/10.21105%2Fjoss.01276,admin,10.21105/joss.01276,1,431.0,121
358,semantic_scholar,7,1684454400000,0,0,0,,,journal article,"JOSS,The Open Journal",Ecological Metadata as Linked Data,2019.0,2.0,Carl Boettiger,"{""journal"": ""JOSS"", ""title"": ""Ecological Metadata as Linked Data"", ""author"": ""Carl Boettiger"", ""pages"": ""1276"", ""number"": ""34"", ""volume"": ""4"", ""publisher"": ""The Open Journal"", ""month"": ""feb"", ""year"": ""2019"", ""url"": ""https://doi.org/10.21105%2Fjoss.01276"", ""doi"": ""10.21105/joss.01276"", ""ENTRYTYPE"": ""article"", ""ID"": ""Boettiger_2019""}",https://doi.org/10.21105%2Fjoss.01276,admin,10.21105/joss.01276,1,431.0,121
359,user_reported,0,1623024000000,0,0,0,justification,,journal article,"JOSS,The Open Journal",Ecological Metadata as Linked Data,2019.0,2.0,Carl Boettiger,"{""journal"": ""JOSS"", ""title"": ""Ecological Metadata as Linked Data"", ""author"": ""Carl Boettiger"", ""pages"": ""1276"", ""number"": ""34"", ""volume"": ""4"", ""publisher"": ""The Open Journal"", ""month"": ""feb"", ""year"": ""2019"", ""url"": ""https://doi.org/10.21105%2Fjoss.01276"", ""doi"": ""10.21105/joss.01276"", ""ENTRYTYPE"": ""article"", ""ID"": ""Boettiger_2019""}",https://doi.org/10.21105%2Fjoss.01276,admin,10.21105/joss.01276,1,431.0,121
360,google_scholar,39,1684454400000,0,0,1,,,conference full paper,"Proc Natl Acad Sci USA,Proceedings of the National Academy of Sciences",Rebuilding global fisheries under uncertainty,2019.0,7.0,Milad Memarzadeh and Gregory L. Britten and Boris Worm and Carl Boettiger,"{""journal"": ""Proc Natl Acad Sci USA"", ""title"": ""Rebuilding global fisheries under uncertainty"", ""author"": ""Milad Memarzadeh and Gregory L. Britten and Boris Worm and Carl Boettiger"", ""pages"": ""15985--15990"", ""number"": ""32"", ""volume"": ""116"", ""publisher"": ""Proceedings of the National Academy of Sciences"", ""month"": ""jul"", ""year"": ""2019"", ""url"": ""https://doi.org/10.1073%2Fpnas.1902657116"", ""doi"": ""10.1073/pnas.1902657116"", ""ENTRYTYPE"": ""article"", ""ID"": ""Memarzadeh_2019""}",https://doi.org/10.1073%2Fpnas.1902657116,admin,10.1073/pnas.1902657116,1,431.0,122
361,scopus,43,1684454400000,0,0,1,,,conference full paper,"Proc Natl Acad Sci USA,Proceedings of the National Academy of Sciences",Rebuilding global fisheries under uncertainty,2019.0,7.0,Milad Memarzadeh and Gregory L. Britten and Boris Worm and Carl Boettiger,"{""journal"": ""Proc Natl Acad Sci USA"", ""title"": ""Rebuilding global fisheries under uncertainty"", ""author"": ""Milad Memarzadeh and Gregory L. Britten and Boris Worm and Carl Boettiger"", ""pages"": ""15985--15990"", ""number"": ""32"", ""volume"": ""116"", ""publisher"": ""Proceedings of the National Academy of Sciences"", ""month"": ""jul"", ""year"": ""2019"", ""url"": ""https://doi.org/10.1073%2Fpnas.1902657116"", ""doi"": ""10.1073/pnas.1902657116"", ""ENTRYTYPE"": ""article"", ""ID"": ""Memarzadeh_2019""}",https://doi.org/10.1073%2Fpnas.1902657116,admin,10.1073/pnas.1902657116,1,431.0,122
